timestep,demand_BBEL_FIN,demand_BEEL_FIN,BESOLPV_P,BBSOLPV_P,BBWIND_P,BEWIND_P,BBRORHYD_P
7064,2131.526900755710,1848.952427554720,0.0614,0.0884,0.0438,0.039,0.45
7065,2169.915576908190,1882.251953794600,0.1542,0.171,0.0474,0.0579,0.45
7066,2203.614233802220,1911.483212122830,0.1667,0.1902,0.0513,0.0664,0.45
7067,2156.192927966800,1870.348503238270,0.1389,0.1765,0.0562,0.0777,0.45
7068,2073.509625484550,1798.626446721590,0.1421,0.1491,0.0574,0.0871,0.45
7069,2058.049932373380,1785.216230272060,0.0862,0.1056,0.053,0.085,0.45
7070,2005.417494028580,1739.561223707870,0.0483,0.0569,0.0397,0.0691,0.45
7071,1985.441486075930,1722.233415935980,0.014,0.0143,0.034,0.0573,0.45
7072,2007.328242615360,1741.218666190400,0,0,0.0438,0.0646,0.45
7073,2099.391583614500,1821.077258530390,0,0,0.0471,0.0591,0.45
7074,2075.941487322260,1800.735918972090,0,0,0.0441,0.0456,0.45
7075,1955.738030772440,1696.467719162140,0,0,0.04,0.0329,0.45
7076,1782.902135877810,1546.544512788010,0,0,0.0382,0.0231,0.45
7077,1682.674687280620,1459.604120749940,0,0,0.0373,0.015,0.45
7078,1563.687161649650,1356.390657065250,0,0,0.035,0.0097,0.45
7079,1457.206354041210,1264.025907811640,0,0,0.0312,0.0064,0.45
7080,1388.766813751280,1204.659331619270,0,0,0.026,0.0043,0.45
7081,1364.795604208100,1183.865962293000,0,0,0.0209,0.0026,0.45
7082,1378.691957566470,1195.920089438660,0,0,0.0175,0.001,0.45
7083,1383.729385658870,1200.289710528970,0,0,0.0189,0.0009,0.45
7084,1402.315758275680,1216.412105586280,0,0,0.0227,0.0016,0.45
7085,1447.826315524320,1255.889371988320,0,0,0.0252,0.0029,0.45
7086,1561.602708645900,1354.582537993400,0.0068,0.0121,0.0247,0.0041,0.45
7087,1682.327278446670,1459.302767571310,0.0558,0.0822,0.0092,0.0009,0.45
7088,1749.724592234720,1517.765284227750,0.1391,0.1761,0.0035,0.0006,0.45
7089,1806.873345420990,1567.337882114280,0.2345,0.2575,0.0049,0.0011,0.45
7090,1881.045131471240,1631.676785754220,0.2678,0.279,0.0061,0.0004,0.45
7091,1844.567203905550,1600.034701996870,0.2348,0.2576,0.0063,0.0006,0.45
7092,1757.020177747860,1524.093700979220,0.1781,0.195,0.005,0.0007,0.45
7093,1712.378142584130,1485.369817523800,0.1154,0.1311,0.003,0.0007,0.45
7094,1683.543209365530,1460.357503696560,0.0661,0.0662,0.001,0.0003,0.45
7095,1680.763938693860,1457.946678267410,0.0145,0.0131,0.0007,0.0004,0.45
7096,1753.024976157330,1520.628139424840,0,0,0.0014,0.0009,0.45
7097,1885.908855146670,1635.895730255210,0,0,0.0028,0.0014,0.45
7098,1854.294651256390,1608.472590998830,0,0,0.0045,0.0019,0.45
7099,1720.194841348210,1492.150264043230,0,0,0.006,0.0017,0.45
7100,1587.137257941890,1376.731996623550,0,0,0.0079,0.0017,0.45
7101,1525.298485497180,1323.091130825360,0,0,0.0096,0.0014,0.45
7102,1450.952995029950,1258.601550596090,0,0,0.0108,0.0006,0.45
7103,1332.139173815950,1155.538763500710,0,0,0.011,0.0001,0.45
7104,1270.821514622180,1102.349927470490,0,0,0.0101,0,0.45
7105,1255.709230344960,1089.241064199580,0,0,0.0104,0,0.45
7106,1253.624777341210,1087.432945127740,0,0,0.011,0,0.45
7107,1255.535525927990,1089.090387610260,0,0,0.0093,0,0.45
7108,1263.352224692060,1095.870834129700,0,0,0.0052,0,0.45
7109,1269.952992537290,1101.596544523890,0,0,0.0027,0.0001,0.45
7110,1345.688118340360,1167.291537467730,0.0088,0.01,0.0022,0.0006,0.45
7111,1447.305202273380,1255.437342220350,0.0516,0.0649,0.0014,0.0004,0.45
7112,1556.565280553490,1350.212916903100,0.1278,0.1516,0.001,0.0014,0.45
7113,1661.309043992150,1441.070900263500,0.2746,0.2888,0.0049,0.0067,0.45
7114,1768.137260434550,1533.737002695740,0.3217,0.3693,0.0111,0.0153,0.45
7115,1686.496184454170,1462.919005715000,0.3048,0.3607,0.0151,0.0186,0.45
7116,1538.673725604600,1334.693228203060,0.2731,0.3239,0.013,0.0131,0.45
7117,1508.622861467150,1308.626178250570,0.2138,0.2576,0.011,0.0103,0.45
7118,1520.782170655710,1319.173539503020,0.1285,0.16,0.0127,0.0126,0.45
7119,1522.519214825510,1320.680305396230,0.0376,0.0465,0.0317,0.0277,0.45
7120,1596.343592041800,1384.717855857540,0,0,0.0845,0.0693,0.45
7121,1776.475072449570,1540.969478983140,0,0,0.1488,0.1326,0.45
7122,1779.775456372180,1543.832334180240,0,0,0.1938,0.2026,0.45
7123,1672.078717844870,1450.412848801380,0,0,0.2044,0.2476,0.45
7124,1586.789849107940,1376.430643444900,0,0,0.1805,0.2279,0.45
7125,1577.583515008010,1368.444784210900,0,0,0.1412,0.176,0.45
7126,1483.435721005120,1286.778072799070,0,0,0.1028,0.1124,0.45
7127,1403.357984777560,1217.316165122210,0,0,0.0751,0.0714,0.45
7128,1355.415565691210,1175.729426469690,0,0,0.0573,0.0434,0.45
7129,1343.256256502640,1165.182065217230,0,0,0.0488,0.0306,0.45
7130,1363.927082123210,1183.112579346400,0,0,0.0485,0.0306,0.45
7131,1445.220749269620,1253.629223148500,0,0,0.0504,0.0346,0.45
7132,1592.000981617330,1380.950941124520,0,0,0.0455,0.0324,0.45
7133,1848.736109913050,1603.650940140570,0,0,0.0343,0.0246,0.45
7134,2058.049932373380,1785.216230272060,0.0033,0.0035,0.0228,0.0159,0.45
7135,2105.992351459720,1826.802968924570,0.037,0.046,0.006,0.0034,0.45
7136,2126.836881497270,1844.884159643060,0.1035,0.1394,0.0009,0,0.45
7137,2180.858955177900,1891.744578921810,0.1605,0.18,0.0011,0.001,0.45
7138,2193.886786451360,1903.045323120870,0.2513,0.2259,0.0024,0.0003,0.45
7139,2166.788897402550,1879.539775186830,0.1241,0.1344,0.0059,0.0011,0.45
7140,2125.794654995400,1843.980100107150,0.0985,0.125,0.0086,0.0039,0.45
7141,2093.659337854170,1816.104931082800,0.0408,0.06,0.012,0.0076,0.45
7142,2065.171813469540,1791.393970434210,0.0129,0.019,0.0206,0.0137,0.45
7143,2051.622868945140,1779.641196467190,0.0014,0.0019,0.0446,0.0356,0.45
7144,2117.977956231320,1837.199653587710,0,0,0.0733,0.0804,0.45
7145,2189.370471609900,1899.127731798530,0,0,0.0819,0.0884,0.45
7146,2160.014425140360,1873.663388203320,0,0,0.0928,0.1041,0.45
7147,2024.351275479350,1755.984971943830,0,0,0.0887,0.0949,0.45
7148,1885.040333061780,1635.142347308600,0,0,0.0768,0.0893,0.45
7149,1764.836876511940,1530.874147498650,0,0,0.0687,0.0907,0.45
7150,1624.136298758530,1408.826110148870,0,0,0.0531,0.0801,0.45
7151,1503.238024540780,1303.955203981630,0,0,0.0424,0.0839,0.45
7152,1453.211152450680,1260.560346257260,0,0,0.0448,0.0986,0.45
7153,1428.371420822610,1239.013593984390,0,0,0.058,0.1266,0.45
7154,1450.779290612970,1258.450874006770,0,0,0.0543,0.1127,0.45
7155,1523.040328076450,1321.132335164190,0,0,0.0466,0.0846,0.45
7156,1650.018256888470,1431.276921957650,0,0,0.0418,0.0627,0.45
7157,1878.092156382590,1629.115283735780,0,0,0.0271,0.0297,0.45
7158,2071.772581314760,1797.119680828400,0.0006,0.0003,0.0256,0.025,0.45
7159,2131.874309589680,1849.253780733370,0.0113,0.0115,0.0274,0.0176,0.45
7160,2143.165096693340,1859.047759039210,0.0333,0.0363,0.0228,0.0127,0.45
7161,2172.521143162880,1884.512102634410,0.0788,0.0887,0.0146,0.0077,0.45
7162,2214.036498820990,1920.523807482070,0.1867,0.2249,0.0151,0.011,0.45
7163,2173.389665247770,1885.265485581010,0.2155,0.2905,0.0252,0.0256,0.45
7164,2121.452044570900,1840.213185374120,0.2655,0.2955,0.0351,0.0351,0.45
7165,2096.438608525860,1818.515756511940,0.1864,0.2056,0.0415,0.0346,0.45
7166,2070.035537144960,1795.612914935180,0.114,0.1178,0.0393,0.0287,0.45
7167,2026.435728483100,1757.793091015680,0.0257,0.0247,0.0474,0.0364,0.45
7168,2068.124788558190,1793.955472452650,0,0,0.0679,0.0544,0.45
7169,2150.113273372530,1865.074822612040,0,0,0.0798,0.0674,0.45
7170,2111.029779552130,1831.172590014880,0,0,0.0854,0.0794,0.45
7171,1976.408856393010,1714.398233291310,0,0,0.0822,0.0846,0.45
7172,1827.717875458530,1585.419072832770,0,0,0.0672,0.0811,0.45
7173,1712.204438167150,1485.219140934480,0,0,0.0446,0.0601,0.45
7174,1605.376221724740,1392.553038502220,0,0,0.0224,0.0316,0.45
7175,1493.510577189930,1295.517314979670,0,0,0.0084,0.0124,0.45
7176,1420.728426475510,1232.383824054280,0,0,0.0021,0.0033,0.45
7177,1400.057600854950,1214.453309925110,0,0,0.0004,0.0006,0.45
7178,1417.080633718940,1229.219615678550,0,0,0.0001,0.0001,0.45
7179,1480.656450333440,1284.367247369930,0,0,0,0,0.45
7180,1593.564321370140,1382.307030428420,0,0,0,0,0.45
7181,1816.253383937880,1575.474417937590,0,0,0,0,0.45
7182,2008.891582368170,1742.574755494280,0.0007,0.0009,0,0,0.45
7183,2054.575844033780,1782.202698485630,0.0161,0.0186,0,0,0.45
7184,2080.284097746760,1804.502833705110,0.0346,0.0416,0,0,0.45
7185,2150.286977789500,1865.225499201360,0.0512,0.0688,0,0,0.45
7186,2177.384866838310,1888.731047135400,0.0666,0.0903,0.0003,0,0.45
7187,2165.399262066720,1878.334362472260,0.0879,0.1077,0.0004,0,0.45
7188,2094.527859939080,1816.858314029410,0.0967,0.11,0.0005,0,0.45
7189,2064.998109052550,1791.243293844880,0.0843,0.0925,0.0004,0,0.45
7190,2040.853195092400,1770.299247929300,0.0427,0.0494,0.0003,0,0.45
7191,1993.431889257000,1729.164539044750,0.0082,0.0101,0.0006,0,0.45
7192,2031.125747741540,1761.861358927330,0,0,0.0014,0,0.45
7193,2119.715000401100,1838.706419480910,0,0,0.0037,0,0.45
7194,2114.156459057770,1833.884768622650,0,0,0.0085,0.0003,0.45
7195,1985.962599326870,1722.685445703950,0,0,0.0177,0.0044,0.45
7196,1832.234190300000,1589.336664155110,0,0,0.0322,0.0171,0.45
7197,1722.452998768930,1494.109059704390,0,0,0.0464,0.0356,0.45
7198,1612.671807237880,1398.881455253690,0,0,0.0578,0.0544,0.45
7199,1520.608466238740,1319.022862913700,0,0,0.0667,0.072,0.45
7200,1442.788887431910,1251.519750898010,0,0,0.0736,0.0843,0.45
7201,1416.212111634040,1228.466232731940,0,0,0.08,0.0957,0.45
7202,1439.835912343260,1248.958248879560,0,0,0.0824,0.1033,0.45
7203,1505.322477544540,1305.763323053480,0,0,0.083,0.0947,0.45
7204,1625.699638511340,1410.182199452750,0,0,0.0887,0.0747,0.45
7205,1859.679488182770,1613.143565267780,0,0,0.1011,0.0614,0.45
7206,2055.270661701700,1782.805404842920,0.0003,0.0042,0.1035,0.0607,0.45
7207,2110.508666301190,1830.720560246910,0.0125,0.0348,0.0794,0.0744,0.45
7208,2128.226516833100,1846.089572357630,0.038,0.0888,0.0641,0.058,0.45
7209,2146.986593866890,1862.362644004270,0.0752,0.1208,0.0611,0.0529,0.45
7210,2154.976997047950,1869.293767113020,0.1071,0.1227,0.0642,0.052,0.45
7211,2113.461641389850,1833.282062265370,0.1084,0.1195,0.0736,0.0681,0.45
7212,2100.433810116380,1821.981318066320,0.0915,0.1103,0.0802,0.0786,0.45
7213,2094.875268773030,1817.159667208050,0.0717,0.0829,0.0723,0.0696,0.45
7214,2060.829203045050,1787.627055701190,0.0386,0.0424,0.0568,0.0491,0.45
7215,2011.670853039850,1744.985580923420,0.0069,0.0074,0.0733,0.058,0.45
7216,2050.406938026280,1778.586460341940,0,0,0.1062,0.0931,0.45
7217,2134.479875844370,1851.513929573180,0,0,0.1278,0.1231,0.45
7218,2126.663177080290,1844.733483053750,0,0,0.1493,0.1496,0.45
7219,1984.572963991040,1721.480032989380,0,0,0.1651,0.1853,0.45
7220,1821.811925281230,1580.296068795860,0,0,0.1851,0.2041,0.45
7221,1699.871424561600,1474.521103092700,0,0,0.2069,0.2361,0.45
7222,1577.062401757080,1367.992754442940,0,0,0.2218,0.249,0.45
7223,1422.291766228330,1233.739913358170,0,0,0.2282,0.2296,0.45
7224,1364.100786540190,1183.263255935720,0,0,0.2459,0.2464,0.45
7225,1328.838789893340,1152.675908303610,0,0,0.2391,0.2359,0.45
7226,1351.420364100680,1172.263864915310,0,0,0.2378,0.2671,0.45
7227,1440.009616760240,1249.108925468880,0,0,0.2397,0.2501,0.45
7228,1561.081595394960,1354.130508225440,0,0,0.2498,0.2486,0.45
7229,1803.572961498380,1564.475026917180,0,0,0.2816,0.2473,0.45
7230,1987.178530245730,1723.740181829190,0,0.0006,0.3033,0.2333,0.45
7231,2078.547053576960,1802.996067811900,0.0068,0.0114,0.311,0.2459,0.45
7232,2094.875268773030,1817.159667208050,0.0248,0.0356,0.3724,0.323,0.45
7233,2135.174693512290,1852.116635930460,0.0754,0.0744,0.4079,0.3454,0.45
7234,2160.882947225250,1874.416771149920,0.0537,0.0757,0.4412,0.4734,0.45
7235,2165.746670900680,1878.635715650910,0.051,0.0657,0.4957,0.5496,0.45
7236,2124.231315242570,1842.624010803250,0.0432,0.0514,0.5129,0.612,0.45
7237,2083.410777252390,1807.215012312890,0.018,0.0316,0.4982,0.6168,0.45
7238,2025.393501981230,1756.889031479760,0.0122,0.0211,0.472,0.571,0.45
7239,2026.956841734040,1758.245120783640,0.0045,0.005,0.4504,0.5074,0.45
7240,2064.129586967660,1790.489910898280,0,0,0.444,0.56,0.45
7241,2130.658378670820,1848.199044608120,0,0,0.3751,0.4171,0.45
7242,2069.340719477040,1795.010208577900,0,0,0.3064,0.2974,0.45
7243,1933.156456565090,1676.879762550440,0,0,0.2661,0.218,0.45
7244,1761.710197006320,1528.161968890880,0,0,0.2795,0.2629,0.45
7245,1650.539370139410,1431.728951725610,0,0,0.3001,0.3147,0.45
7246,1553.091192213910,1347.199385116680,0,0,0.2794,0.2623,0.45
7247,1485.693878425850,1288.736868460240,0,0,0.2556,0.2034,0.45
7248,1411.695796792580,1224.548641409600,0,0,0.243,0.1864,0.45
7249,1350.725546432760,1171.661158558030,0,0,0.2462,0.1883,0.45
7250,1340.824394664930,1163.072592966740,0,0,0.259,0.207,0.45
7251,1379.734184068340,1196.824148974590,0,0,0.2528,0.1857,0.45
7252,1387.377178415440,1203.453918904700,0,0,0.2532,0.1899,0.45
7253,1402.663167109640,1216.713458764930,0,0,0.2773,0.248,0.45
7254,1535.894454932930,1332.282402773930,0.0053,0.0058,0.2724,0.2491,0.45
7255,1675.205397350510,1453.125027409160,0.0597,0.0613,0.2692,0.2834,0.45
7256,1784.291771213650,1547.749925502580,0.1499,0.1505,0.2735,0.2976,0.45
7257,1795.408853900330,1557.393227219100,0.1852,0.207,0.3673,0.398,0.45
7258,1791.239947892830,1553.776989075410,0.2129,0.2674,0.4814,0.5531,0.45
7259,1725.753382691560,1496.971914901490,0.2451,0.3084,0.5666,0.6624,0.45
7260,1677.810963605200,1455.385176248970,0.2636,0.2906,0.6124,0.7438,0.45
7261,1672.599831095820,1450.864878569350,0.1622,0.2079,0.6057,0.727,0.45
7262,1691.881021380550,1467.589979983940,0.0784,0.0877,0.512,0.5898,0.45
7263,1684.064322616470,1460.809533464510,0.0115,0.0118,0.4225,0.478,0.45
7264,1709.425167495470,1482.808315505340,0,0,0.4024,0.4516,0.45
7265,1881.566244722180,1632.128815522190,0,0,0.39,0.4398,0.45
7266,1835.881983056560,1592.500872530830,0,0,0.3738,0.4054,0.45
7267,1672.426126678840,1450.714201980030,0,0,0.3406,0.3704,0.45
7268,1548.922286206400,1343.583146972980,0,0,0.3164,0.3354,0.45
7269,1501.327275954010,1302.297761499100,0,0,0.3139,0.325,0.45
7270,1413.259136545390,1225.904730713490,0,0,0.2974,0.296,0.45
7271,1303.304240597350,1130.526449673470,0,0,0.2809,0.255,0.45
7272,1222.879095535830,1060.763188817970,0,0,0.2544,0.2204,0.45
7273,1193.870457900250,1035.600198401400,0,0,0.2479,0.2703,0.45
7274,1193.349344649320,1035.148168633440,0,0,0.2329,0.3033,0.45
7275,1200.471225745480,1041.325908795590,0,0,0.2089,0.2869,0.45
7276,1215.236101188740,1054.133418887850,0,0,0.1907,0.2169,0.45
7277,1210.372377513310,1049.914474386870,0,0,0.1811,0.2191,0.45
7278,1255.014412677050,1088.638357842300,0.002,0.0018,0.1756,0.2039,0.45
7279,1384.771612160750,1201.193770064890,0.0633,0.0505,0.1534,0.1611,0.45
7280,1519.392535319880,1317.968126788460,0.1926,0.1928,0.2002,0.2484,0.45
7281,1572.719791332590,1364.225839709930,0.3076,0.3444,0.2219,0.242,0.45
7282,1613.192920488820,1399.333485021660,0.3501,0.4087,0.1917,0.192,0.45
7283,1715.331117672790,1487.931319542240,0.354,0.4177,0.1691,0.161,0.45
7284,1559.170846808190,1352.473065742910,0.3219,0.3843,0.1517,0.1374,0.45
7285,1465.196757222270,1270.957030920390,0.2552,0.3096,0.1313,0.116,0.45
7286,1469.018254395820,1274.271915885450,0.1597,0.1985,0.1011,0.0879,0.45
7287,1484.651651923970,1287.832808924310,0.0322,0.0401,0.1024,0.0917,0.45
7288,1509.665087969030,1309.530237786500,0,0,0.122,0.1196,0.45
7289,1704.387739403070,1478.438694415050,0,0,0.1179,0.1249,0.45
7290,1735.133421208450,1505.108450724810,0,0,0.0987,0.1083,0.45
7291,1679.548007775000,1456.891942142180,0,0,0.0751,0.0801,0.45
7292,1571.851269247700,1363.472456763310,0,0,0.0543,0.0519,0.45
7293,1483.262016588140,1286.627396209750,0,0,0.0395,0.0307,0.45
7294,1435.319597501790,1245.040657557220,0,0,0.0322,0.0193,0.45
7295,1355.068156857250,1175.428073291040,0,0,0.0295,0.0163,0.45
7296,1270.474105788220,1102.048574291850,0,0,0.0269,0.0177,0.45
7297,1237.470266562110,1073.420022320910,0,0,0.028,0.0196,0.45
7298,1226.526888292400,1063.927397193700,0,0,0.0314,0.0197,0.45
7299,1243.549921156400,1078.693702947130,0,0,0.0334,0.0137,0.45
7300,1274.295602961770,1105.363459256900,0,0,0.0312,0.0089,0.45
7301,1320.153569044370,1145.142078837580,0,0,0.0269,0.0093,0.45
7302,1393.283128592740,1208.576922941610,0.0033,0.0022,0.0265,0.0123,0.45
7303,1506.190999629440,1306.516706000080,0.0516,0.0378,0.0209,0.0117,0.45
7304,1622.920367839670,1407.771374023620,0.1432,0.097,0.016,0.0069,0.45
7305,1690.665090461690,1466.535243858710,0.2121,0.1844,0.0172,0.0087,0.45
7306,1721.063363433100,1492.903646989830,0.1891,0.2026,0.0221,0.0201,0.45
7307,1783.596953545730,1547.147219145290,0.1504,0.188,0.0305,0.0266,0.45
7308,1713.072960252040,1485.972523881080,0.1006,0.1314,0.0402,0.0351,0.45
7309,1660.266817490270,1440.166840727570,0.0501,0.0727,0.0447,0.0409,0.45
7310,1647.760099467750,1429.318126296480,0.0162,0.0274,0.0429,0.0413,0.45
7311,1630.737066603750,1414.551820543050,0.0009,0.0016,0.0683,0.075,0.45
7312,1662.177566077040,1441.824283210100,0,0,0.1033,0.1289,0.45
7313,1799.577759907850,1561.009465362800,0,0,0.1191,0.1444,0.45
7314,1804.962596834210,1565.680439631750,0,0,0.1197,0.1291,0.45
7315,1756.846473330880,1523.943024389900,0,0,0.1107,0.1143,0.45
7316,1674.684284099570,1452.672997641190,0,0,0.0984,0.1037,0.45
7317,1597.906931794630,1386.073945161420,0,0,0.089,0.0954,0.45
7318,1519.045126485920,1317.666773609820,0,0,0.0861,0.0947,0.45
7319,1373.480825057080,1191.399791759040,0,0,0.0862,0.0909,0.45
7320,1306.430920102980,1133.238628281240,0,0,0.0872,0.0847,0.45
7321,1268.389652784470,1100.240455220000,0,0,0.0962,0.0851,0.45
7322,1245.113260909210,1080.049792251020,0,0,0.1101,0.0951,0.45
7323,1267.521130699570,1099.487072273390,0,0,0.1171,0.1084,0.45
7324,1354.547043606310,1174.976043523080,0,0,0.1134,0.1099,0.45
7325,1500.632458286090,1301.695055141820,0,0,0.1063,0.0969,0.45
7326,1778.212116619370,1542.476244876350,0.0004,0.0005,0.1042,0.0843,0.45
7327,1960.949163281820,1700.988016841770,0.0135,0.0209,0.111,0.0964,0.45
7328,2047.801371771580,1776.326311502130,0.0326,0.0643,0.1259,0.1273,0.45
7329,2049.191007107420,1777.531724216690,0.0661,0.1078,0.1524,0.1503,0.45
7330,2077.678531492060,1802.242684865300,0.1248,0.1534,0.1835,0.1697,0.45
7331,2133.437649342480,1850.609870037250,0.1173,0.157,0.2153,0.1984,0.45
7332,2120.409818069020,1839.309125838190,0.052,0.1188,0.2111,0.169,0.45
7333,2078.199644743010,1802.694714633260,0.0283,0.0641,0.2014,0.183,0.45
7334,2073.683329901540,1798.777123310920,0.0117,0.0191,0.1971,0.2059,0.45
7335,2074.551851986430,1799.530506257520,0.0005,0.0008,0.2192,0.2223,0.45
7336,2092.617111352310,1815.200871546880,0,0,0.2323,0.2256,0.45
7337,2227.932852179350,1932.577934627730,0,0,0.211,0.183,0.45
7338,2177.905980089240,1889.183076903350,0,0,0.1981,0.1774,0.45
7339,2105.818647042750,1826.652292335260,0,0,0.1912,0.1721,0.45
7340,1972.761063636430,1711.234024915570,0,0,0.2,0.1669,0.45
7341,1788.808086055110,1551.667516824920,0,0,0.2063,0.2077,0.45
7342,1706.645896823800,1480.397490076210,0,0,0.2143,0.2403,0.45
7343,1562.818639564760,1355.637274118650,0,0,0.2053,0.2261,0.45
7344,1472.839751569370,1277.586800850500,0,0,0.2147,0.2043,0.45
7345,1416.385816051020,1228.616909321260,0,0,0.2503,0.232,0.45
7346,1396.236103681400,1211.138424960060,0,0,0.301,0.3334,0.45
7347,1426.981785486770,1237.808181269830,0,0,0.3334,0.3546,0.45
7348,1504.801364293600,1305.311293285520,0,0,0.3612,0.3776,0.45
7349,1630.910771020730,1414.702497132370,0,0,0.4159,0.434,0.45
7350,1898.589277586170,1646.895121275620,0,0.0002,0.4533,0.5067,0.45
7351,2052.838799863990,1780.695932592440,0.0218,0.0272,0.4861,0.5453,0.45
7352,2130.310969836850,1847.897691429470,0.0627,0.0723,0.5495,0.6913,0.45
7353,2186.243792104260,1896.415553190750,0.0718,0.0987,0.6222,0.8101,0.45
7354,2280.391586107160,1978.082264602590,0.0676,0.1034,0.6739,0.8924,0.45
7355,2293.593121797610,1989.533685390970,0.0497,0.0884,0.6805,0.8386,0.45
7356,2240.786979035840,1943.728002237470,0.0598,0.0837,0.655,0.8173,0.45
7357,2206.219800056910,1913.743360962640,0.0603,0.0734,0.6102,0.754,0.45
7358,2181.553772845820,1892.347285279100,0.018,0.0349,0.5716,0.674,0.45
7359,2120.757226902990,1839.610479016840,0.0004,0.002,0.5264,0.5287,0.45
7360,2141.428052523540,1857.540993146000,0,0,0.4719,0.4286,0.45
7361,2236.444368611340,1939.961087504440,0,0,0.4127,0.3543,0.45
7362,2232.101758186850,1936.194172771420,0,0,0.3584,0.3003,0.45
7363,2226.022103592570,1930.920492145200,0,0,0.2933,0.2826,0.45
7364,2042.763943679170,1771.956690411830,0,0,0.2675,0.2777,0.45
7365,1839.008662562200,1595.213051138610,0,0,0.2477,0.2604,0.45
7366,1791.413652309810,1553.927665664730,0,0,0.2452,0.253,0.45
7367,1643.591193460240,1425.701888152780,0,0,0.2582,0.3049,0.45
7368,1527.730347334900,1325.200603075850,0,0,0.229,0.2414,0.45
7369,1449.215950860150,1257.094784702880,0,0,0.2019,0.1811,0.45
7370,1461.201555631740,1267.491469366010,0,0,0.206,0.1986,0.45
7371,1492.815759522010,1294.914608622390,0,0,0.191,0.1834,0.45
7372,1562.992343981740,1355.787950707960,0,0,0.1719,0.1631,0.45
7373,1672.426126678840,1450.714201980030,0,0,0.1503,0.1261,0.45
7374,1901.542252674830,1649.456623294080,0,0.0001,0.1298,0.0954,0.45
7375,2060.829203045050,1787.627055701190,0.0146,0.0283,0.0954,0.0621,0.45
7376,2106.860873544630,1827.556351871170,0.0471,0.0876,0.0774,0.0643,0.45
7377,2117.630547397350,1836.898300409060,0.2313,0.243,0.0839,0.0671,0.45
7378,2116.762025312460,1836.144917462470,0.3061,0.3632,0.0802,0.0644,0.45
7379,2139.343599519790,1855.732874074150,0.3046,0.365,0.0765,0.0646,0.45
7380,2127.010585914240,1845.034836232380,0.2419,0.2921,0.0708,0.0623,0.45
7381,2087.232274425930,1810.529897277930,0.1299,0.1765,0.0564,0.0471,0.45
7382,2054.054730782850,1781.750668717680,0.0476,0.0647,0.0328,0.0217,0.45
7383,2039.810968590530,1769.395188393380,0.004,0.0054,0.0203,0.0093,0.45
7384,2072.119990148710,1797.421034007030,0,0,0.0181,0.0047,0.45
7385,2207.435730975770,1914.798097087890,0,0,0.0255,0.0057,0.45
7386,2191.802333447610,1901.237204049020,0,0,0.0472,0.0201,0.45
7387,2156.887745634720,1870.951209595550,0,0,0.0813,0.0689,0.45
7388,2000.901179187110,1735.643632385530,0,0,0.116,0.1333,0.45
7389,1836.750505141470,1593.254255477430,0,0,0.1322,0.1591,0.45
7390,1743.123824389500,1512.039573833560,0,0,0.1341,0.1501,0.45
7391,1606.244743809630,1393.306421448820,0,0,0.135,0.1397,0.45
7392,1513.660289559550,1312.995799340870,0,0,0.1353,0.1289,0.45
7393,1467.281210226020,1272.765149992240,0,0,0.1331,0.1203,0.45
7394,1423.507697147180,1234.794649483410,0,0,0.1259,0.1044,0.45
7395,1471.102707399570,1276.080034957290,0,0,0.1199,0.0874,0.45
7396,1534.157410763140,1330.775636880720,0,0,0.1193,0.0837,0.45
7397,1636.121903530110,1419.222794811990,0,0,0.1223,0.0923,0.45
7398,1863.674689773290,1616.609126822160,0,0.0001,0.126,0.1017,0.45
7399,2050.928051277220,1779.038490109910,0.0064,0.0098,0.1329,0.1217,0.45
7400,2120.062409235070,1839.007772659560,0.0284,0.0366,0.1248,0.13,0.45
7401,2162.446286978070,1875.772860453820,0.0544,0.0648,0.1112,0.1041,0.45
7402,2171.826325494960,1883.909396277130,0.0777,0.0851,0.1211,0.0997,0.45
7403,2239.571048116980,1942.673266112220,0.0842,0.0912,0.1465,0.1649,0.45
7404,2189.370471609900,1899.127731798530,0.0809,0.0853,0.1494,0.1619,0.45
7405,2103.039376371080,1824.241466906130,0.0633,0.0704,0.1402,0.141,0.45
7406,2073.683329901540,1798.777123310920,0.0329,0.043,0.1415,0.1247,0.45
7407,2034.426131664170,1764.724214124430,0.0036,0.0044,0.2047,0.2003,0.45
7408,2078.373349159980,1802.845391222580,0,0,0.2708,0.2894,0.45
7409,2206.567208890860,1914.044714141280,0,0,0.2686,0.3067,0.45
7410,2178.948206591120,1890.087136439280,0,0,0.2466,0.2831,0.45
7411,2130.137265419870,1847.747014840160,0,0,0.2166,0.2359,0.45
7412,1991.347436253250,1727.356419972890,0,0,0.1912,0.1953,0.45
7413,1849.257223163990,1604.102969908540,0,0,0.1763,0.1877,0.45
7414,1725.232269440620,1496.519885133530,0,0,0.1665,0.1903,0.45
7415,1590.090233030550,1379.293498641990,0,0,0.1558,0.1796,0.45
7416,1476.140135491980,1280.449656047600,0,0,0.143,0.166,0.45
7417,1400.231305271930,1214.603986514440,0,0,0.1371,0.1626,0.45
7418,1385.640134245650,1201.947153011490,0,0,0.139,0.1729,0.45
7419,1371.396372053330,1189.591672687190,0,0,0.144,0.1886,0.45
7420,1399.710192020990,1214.151956746470,0,0,0.1507,0.1967,0.45
7421,1386.334951913560,1202.549859368780,0,0,0.1463,0.1673,0.45
